,date,quarter,department,week_day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,day,month
906,2015-02-24,4,sweing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255,24,2
907,2015-02-24,4,sweing,Tuesday,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839,24,2
908,2015-02-24,4,finishing,Tuesday,8,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.791458333,24,2
909,2015-02-24,4,sweing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326,24,2
910,2015-02-24,4,sweing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101,24,2
911,2015-02-24,4,sweing,Tuesday,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269,24,2
912,2015-02-24,4,sweing,Tuesday,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991,24,2
913,2015-02-24,4,finishing,Tuesday,6,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.726933333,24,2
914,2015-02-24,4,finishing,Tuesday,9,0.7,2.9,0.0,1800,0,0.0,0,0,15.0,0.726933333,24,2
915,2015-02-24,4,sweing,Tuesday,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623,24,2
916,2015-02-24,4,sweing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519,24,2
917,2015-02-24,4,sweing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795,24,2
918,2015-02-24,4,finishing,Tuesday,11,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.5046875,24,2
919,2015-02-24,4,sweing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491,24,2
920,2015-02-24,4,finishing,Tuesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.325,24,2
921,2015-02-24,4,sweing,Tuesday,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286,24,2
922,2015-02-25,4,sweing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667,25,2
923,2015-02-25,4,finishing,Wednesday,5,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.902962963,25,2
924,2015-02-25,4,finishing,Wednesday,3,0.8,4.6,0.0,2400,0,0.0,0,0,20.0,0.900833333,25,2
925,2015-02-25,4,finishing,Wednesday,12,0.8,4.6,0.0,1800,0,0.0,0,0,15.0,0.899555556,25,2
926,2015-02-25,4,finishing,Wednesday,10,0.7,2.9,0.0,1200,0,0.0,0,0,10.0,0.845833333,25,2
927,2015-02-25,4,sweing,Wednesday,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642,25,2
928,2015-02-25,4,sweing,Wednesday,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961,25,2
929,2015-02-25,4,sweing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819,25,2
930,2015-02-25,4,sweing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101,25,2
931,2015-02-25,4,sweing,Wednesday,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571,25,2
932,2015-02-25,4,sweing,Wednesday,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897,25,2
933,2015-02-25,4,sweing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069,25,2
934,2015-02-25,4,sweing,Wednesday,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811,25,2
935,2015-02-25,4,sweing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333,25,2
936,2015-02-25,4,finishing,Wednesday,7,0.75,4.6,0.0,960,0,0.0,0,0,8.0,0.676666667,25,2
937,2015-02-25,4,finishing,Wednesday,8,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.658541667,25,2
938,2015-02-25,4,sweing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339,25,2
939,2015-02-25,4,sweing,Wednesday,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952,25,2
940,2015-02-25,4,finishing,Wednesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.440375,25,2
941,2015-02-25,4,finishing,Wednesday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.410833333,25,2
942,2015-02-25,4,finishing,Wednesday,9,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.410833333,25,2
943,2015-02-26,4,finishing,Thursday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.921703704,26,2
944,2015-02-26,4,finishing,Thursday,5,0.8,4.6,0.0,7560,0,0.0,0,0,18.0,0.921604938,26,2
945,2015-02-26,4,sweing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642,26,2
946,2015-02-26,4,sweing,Thursday,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667,26,2
947,2015-02-26,4,sweing,Thursday,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961,26,2
948,2015-02-26,4,finishing,Thursday,1,0.5,3.94,0.0,3360,0,0.0,0,0,8.0,0.768847222,26,2
949,2015-02-26,4,sweing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101,26,2
950,2015-02-26,4,sweing,Thursday,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684,26,2
951,2015-02-26,4,sweing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895,26,2
952,2015-02-26,4,sweing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897,26,2
953,2015-02-26,4,sweing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773,26,2
954,2015-02-26,4,sweing,Thursday,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931,26,2
955,2015-02-26,4,finishing,Thursday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.590617284,26,2
956,2015-02-26,4,finishing,Thursday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.5565625,26,2
957,2015-02-26,4,sweing,Thursday,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514,26,2
958,2015-02-26,4,sweing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912,26,2
959,2015-02-26,4,finishing,Thursday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.410833333,26,2
960,2015-02-26,4,finishing,Thursday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.4078125,26,2
961,2015-02-26,4,sweing,Thursday,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152,26,2
962,2015-02-26,4,finishing,Thursday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.376597222,26,2
963,2015-02-26,4,finishing,Thursday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.271875,26,2
964,2015-02-28,4,finishing,Saturday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.921703704,28,2
965,2015-02-28,4,finishing,Saturday,5,0.8,4.6,0.0,7560,0,0.0,0,0,18.0,0.921604938,28,2
966,2015-02-28,4,sweing,Saturday,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,28,2
967,2015-02-28,4,sweing,Saturday,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,28,2
968,2015-02-28,4,sweing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,28,2
969,2015-02-28,4,finishing,Saturday,1,0.5,3.94,0.0,3360,0,0.0,0,0,8.0,0.768847222,28,2
970,2015-02-28,4,sweing,Saturday,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,28,2
971,2015-02-28,4,sweing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,28,2
972,2015-02-28,4,sweing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,28,2
973,2015-02-28,4,sweing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,28,2
974,2015-02-28,4,sweing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601,28,2
975,2015-02-28,4,sweing,Saturday,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,28,2
976,2015-02-28,4,finishing,Saturday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.590617284,28,2
977,2015-02-28,4,finishing,Saturday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.5565625,28,2
978,2015-02-28,4,sweing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,28,2
979,2015-02-28,4,sweing,Saturday,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708,28,2
980,2015-02-28,4,sweing,Saturday,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,28,2
981,2015-02-28,4,finishing,Saturday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.410833333,28,2
982,2015-02-28,4,finishing,Saturday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.4078125,28,2
983,2015-02-28,4,finishing,Saturday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.376597222,28,2
984,2015-02-28,4,finishing,Saturday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.271875,28,2
985,2015-03-01,1,finishing,Sunday,3,0.8,4.6,0.0,10500,0,0.0,0,0,25.0,0.936355556,1,3
986,2015-03-01,1,finishing,Sunday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.813611111,1,3
987,2015-03-01,1,sweing,Sunday,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961,1,3
988,2015-03-01,1,sweing,Sunday,8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075,1,3
989,2015-03-01,1,sweing,Sunday,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101,1,3
990,2015-03-01,1,sweing,Sunday,3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684,1,3
991,2015-03-01,1,sweing,Sunday,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513,1,3
992,2015-03-01,1,sweing,Sunday,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429,1,3
993,2015-03-01,1,sweing,Sunday,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601,1,3
994,2015-03-01,1,sweing,Sunday,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883,1,3
995,2015-03-01,1,sweing,Sunday,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607,1,3
996,2015-03-01,1,sweing,Sunday,11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.682433036,1,3
997,2015-03-01,1,finishing,Sunday,4,0.6,3.94,0.0,960,0,0.0,0,0,8.0,0.673083333,1,3
998,2015-03-01,1,finishing,Sunday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.664583333,1,3
999,2015-03-01,1,sweing,Sunday,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766,1,3
1000,2015-03-01,1,finishing,Sunday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.585,1,3
1001,2015-03-01,1,sweing,Sunday,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494,1,3
1002,2015-03-01,1,finishing,Sunday,1,0.6,3.94,0.0,3360,0,0.0,0,0,8.0,0.448722222,1,3
1003,2015-03-01,1,finishing,Sunday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.447083333,1,3
1004,2015-03-01,1,finishing,Sunday,7,0.8,4.6,0.0,3360,0,0.0,0,0,8.0,0.350416667,1,3
1005,2015-03-02,1,finishing,Monday,2,0.7,3.9,0.0,1200,0,0.0,0,0,10.0,0.92885,2,3
1006,2015-03-02,1,finishing,Monday,3,0.8,4.6,0.0,10080,0,0.0,0,0,24.0,0.86037037,2,3
1007,2015-03-02,1,finishing,Monday,4,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.806879167,2,3
1008,2015-03-02,1,sweing,Monday,1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532,2,3
1009,2015-03-02,1,sweing,Monday,12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961,2,3
1010,2015-03-02,1,finishing,Monday,9,0.75,2.9,0.0,1200,0,0.0,0,0,10.0,0.8004,2,3
1011,2015-03-02,1,sweing,Monday,11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211,2,3
1012,2015-03-02,1,sweing,Monday,3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813,2,3
1013,2015-03-02,1,sweing,Monday,7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819,2,3
1014,2015-03-02,1,finishing,Monday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.773333333,2,3
1015,2015-03-02,1,sweing,Monday,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009,2,3
1016,2015-03-02,1,sweing,Monday,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684,2,3
1017,2015-03-02,1,sweing,Monday,9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513,2,3
1018,2015-03-02,1,sweing,Monday,4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867,2,3
1019,2015-03-02,1,sweing,Monday,5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571,2,3
1020,2015-03-02,1,sweing,Monday,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604,2,3
1021,2015-03-02,1,finishing,Monday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.632361111,2,3
1022,2015-03-02,1,finishing,Monday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.607654321,2,3
1023,2015-03-02,1,finishing,Monday,1,0.65,3.94,0.0,3360,0,0.0,0,0,8.0,0.537919444,2,3
1024,2015-03-02,1,finishing,Monday,7,0.8,4.6,0.0,3360,0,0.0,0,0,8.0,0.342361111,2,3
1025,2015-03-03,1,finishing,Tuesday,7,0.8,4.6,0.0,4200,0,0.0,0,0,10.0,0.999533333,3,3
1026,2015-03-03,1,finishing,Tuesday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.902962963,3,3
1027,2015-03-03,1,sweing,Tuesday,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754,3,3
1028,2015-03-03,1,sweing,Tuesday,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.800566092,3,3
1029,2015-03-03,1,sweing,Tuesday,12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961,3,3
1030,2015-03-03,1,sweing,Tuesday,3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333,3,3
1031,2015-03-03,1,sweing,Tuesday,7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819,3,3
1032,2015-03-03,1,sweing,Tuesday,4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115,3,3
1033,2015-03-03,1,sweing,Tuesday,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684,3,3
1034,2015-03-03,1,sweing,Tuesday,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513,3,3
1035,2015-03-03,1,sweing,Tuesday,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553,3,3
1036,2015-03-03,1,finishing,Tuesday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.702777778,3,3
1037,2015-03-03,1,sweing,Tuesday,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649,3,3
1038,2015-03-03,1,sweing,Tuesday,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417,3,3
1039,2015-03-03,1,finishing,Tuesday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.636049383,3,3
1040,2015-03-03,1,finishing,Tuesday,2,0.4,3.9,0.0,6300,0,0.0,0,0,15.0,0.567377778,3,3
1041,2015-03-03,1,finishing,Tuesday,1,0.7,3.94,0.0,3360,0,0.0,0,0,8.0,0.555430556,3,3
1042,2015-03-03,1,finishing,Tuesday,4,0.7,3.94,0.0,3360,0,0.0,0,0,8.0,0.555430556,3,3
1043,2015-03-03,1,finishing,Tuesday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.463194444,3,3
1044,2015-03-03,1,finishing,Tuesday,5,0.7,4.6,0.0,3360,0,0.0,0,0,8.0,0.354444444,3,3
1045,2015-03-03,1,finishing,Tuesday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.309333333,3,3
1046,2015-03-03,1,sweing,Tuesday,2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037,3,3
1047,2015-03-04,1,finishing,Wednesday,3,0.8,4.6,0.0,1200,0,0.0,0,0,10.0,0.939166667,4,3
1048,2015-03-04,1,finishing,Wednesday,8,0.8,4.6,0.0,960,0,0.0,0,0,8.0,0.930416667,4,3
1049,2015-03-04,1,finishing,Wednesday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.885925926,4,3
1050,2015-03-04,1,finishing,Wednesday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.83375,4,3
1051,2015-03-04,1,finishing,Wednesday,1,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.806879167,4,3
1052,2015-03-04,1,finishing,Wednesday,4,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.806058333,4,3
1053,2015-03-04,1,sweing,Wednesday,11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754,4,3
1054,2015-03-04,1,sweing,Wednesday,12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961,4,3
1055,2015-03-04,1,sweing,Wednesday,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333,4,3
1056,2015-03-04,1,sweing,Wednesday,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762,4,3
1057,2015-03-04,1,sweing,Wednesday,4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862,4,3
1058,2015-03-04,1,sweing,Wednesday,1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724,4,3
1059,2015-03-04,1,sweing,Wednesday,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513,4,3
1060,2015-03-04,1,sweing,Wednesday,5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138,4,3
1061,2015-03-04,1,sweing,Wednesday,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333,4,3
1062,2015-03-04,1,finishing,Wednesday,7,0.8,4.6,0.0,8400,0,0.0,0,0,20.0,0.684888889,4,3
1063,2015-03-04,1,finishing,Wednesday,5,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.592083333,4,3
1064,2015-03-04,1,finishing,Wednesday,2,0.5,3.9,0.0,960,0,0.0,0,0,8.0,0.5403125,4,3
1065,2015-03-04,1,sweing,Wednesday,8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158,4,3
1066,2015-03-04,1,sweing,Wednesday,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928,4,3
1067,2015-03-04,1,sweing,Wednesday,6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465,4,3
1068,2015-03-05,1,finishing,Thursday,8,0.8,4.6,0.0,2640,0,0.0,0,0,22.0,0.980984848,5,3
1069,2015-03-05,1,finishing,Thursday,2,0.6,3.9,0.0,960,0,0.0,0,0,8.0,0.950625,5,3
1070,2015-03-05,1,finishing,Thursday,11,0.8,2.9,0.0,1200,0,0.0,0,0,10.0,0.927291667,5,3
1071,2015-03-05,1,finishing,Thursday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.868888889,5,3
1072,2015-03-05,1,finishing,Thursday,1,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.812625,5,3
1073,2015-03-05,1,finishing,Thursday,4,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.812625,5,3
1074,2015-03-05,1,finishing,Thursday,3,0.8,4.6,0.0,1800,0,0.0,0,0,15.0,0.810111111,5,3
1075,2015-03-05,1,sweing,Thursday,11,0.8,11.41,455.0,3420,50,0.0,0,0,56.0,0.800701754,5,3
1076,2015-03-05,1,sweing,Thursday,3,0.8,29.4,797.0,1800,63,0.0,0,0,57.0,0.800534979,5,3
1077,2015-03-05,1,sweing,Thursday,12,0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.800401961,5,3
1078,2015-03-05,1,sweing,Thursday,1,0.7,26.82,1373.0,6960,50,0.0,0,0,58.0,0.750651724,5,3
1079,2015-03-05,1,sweing,Thursday,9,0.75,18.79,1228.0,6240,45,0.0,0,0,52.0,0.750395513,5,3
1080,2015-03-05,1,sweing,Thursday,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847,5,3
1081,2015-03-05,1,sweing,Thursday,5,0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.700424138,5,3
1082,2015-03-05,1,sweing,Thursday,10,0.7,21.82,1390.0,6000,30,0.0,0,0,50.0,0.700422,5,3
1083,2015-03-05,1,sweing,Thursday,2,0.6,15.28,529.0,1320,0,0.0,0,1,46.0,0.600099145,5,3
1084,2015-03-05,1,finishing,Thursday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.453125,5,3
1085,2015-03-05,1,sweing,Thursday,7,0.8,30.1,834.0,1200,0,4.0,40,0,59.0,0.366053523,5,3
1086,2015-03-05,1,sweing,Thursday,6,0.35,22.53,1450.0,2640,0,0.0,0,1,39.0,0.26369382,5,3
1087,2015-03-07,1,finishing,Saturday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.868888889,7,3
1088,2015-03-07,1,sweing,Saturday,12,0.8,15.26,986.0,4080,75,0.0,0,0,34.0,0.850520588,7,3
1089,2015-03-07,1,sweing,Saturday,1,0.7,26.82,1267.0,8160,70,0.0,0,0,58.0,0.850045,7,3
1090,2015-03-07,1,finishing,Saturday,7,0.8,4.6,0.0,6000,0,0.0,0,0,25.0,0.825444444,7,3
1091,2015-03-07,1,finishing,Saturday,5,0.35,3.94,0.0,2400,0,0.0,0,0,10.0,0.80575,7,3
1092,2015-03-07,1,sweing,Saturday,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552,7,3
1093,2015-03-07,1,sweing,Saturday,3,0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947,7,3
1094,2015-03-07,1,sweing,Saturday,11,0.8,11.41,471.0,3420,50,0.0,0,0,58.0,0.800034503,7,3
1095,2015-03-07,1,finishing,Saturday,6,0.5,2.9,0.0,960,0,0.0,0,0,8.0,0.7975,7,3
1096,2015-03-07,1,sweing,Saturday,9,0.75,18.79,1226.0,3480,45,0.0,0,0,51.0,0.749987124,7,3
1097,2015-03-07,1,sweing,Saturday,10,0.7,21.82,1251.0,6000,30,0.0,0,0,50.0,0.700422,7,3
1098,2015-03-07,1,finishing,Saturday,1,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.664875,7,3
1099,2015-03-07,1,finishing,Saturday,4,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.664875,7,3
1100,2015-03-07,1,finishing,Saturday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.657083333,7,3
1101,2015-03-07,1,sweing,Saturday,2,0.65,16.1,626.0,4200,0,0.0,0,1,45.0,0.65024031,7,3
1102,2015-03-07,1,finishing,Saturday,8,0.8,4.6,0.0,3600,0,0.0,0,0,15.0,0.590740741,7,3
1103,2015-03-07,1,finishing,Saturday,2,0.65,3.9,0.0,1920,0,0.0,0,0,8.0,0.528125,7,3
1104,2015-03-07,1,sweing,Saturday,6,0.5,23.41,1379.0,2280,0,0.0,0,1,39.0,0.500528095,7,3
1105,2015-03-07,1,sweing,Saturday,5,0.7,27.48,541.0,6960,24,0.0,0,1,58.0,0.408960345,7,3
1106,2015-03-08,2,finishing,Sunday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.951944444,8,3
1107,2015-03-08,2,finishing,Sunday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.945555556,8,3
1108,2015-03-08,2,finishing,Sunday,9,0.75,2.9,0.0,1080,0,0.0,0,0,9.0,0.929074074,8,3
1109,2015-03-08,2,finishing,Sunday,1,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.890604167,8,3
1110,2015-03-08,2,finishing,Sunday,4,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.890604167,8,3
1111,2015-03-08,2,finishing,Sunday,2,0.7,3.9,0.0,1200,0,0.0,0,0,10.0,0.884,8,3
1112,2015-03-08,2,finishing,Sunday,5,0.5,3.94,0.0,960,0,0.0,0,0,8.0,0.857916667,8,3
1113,2015-03-08,2,sweing,Sunday,4,0.75,26.82,1082.0,6840,65,0.0,0,0,57.0,0.850084211,8,3
1114,2015-03-08,2,sweing,Sunday,1,0.75,26.82,1254.0,6960,65,0.0,0,0,58.0,0.85007069,8,3
1115,2015-03-08,2,sweing,Sunday,3,0.8,30.1,1278.0,3360,50,0.0,0,1,57.0,0.800511068,8,3
1116,2015-03-08,2,sweing,Sunday,12,0.8,15.26,1064.0,4080,63,0.0,0,0,34.0,0.800401961,8,3
1117,2015-03-08,2,sweing,Sunday,11,0.8,11.41,313.0,3420,50,0.0,0,0,58.0,0.800034503,8,3
1118,2015-03-08,2,finishing,Sunday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.755208333,8,3
1119,2015-03-08,2,sweing,Sunday,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895,8,3
1120,2015-03-08,2,sweing,Sunday,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50.0,0.700422,8,3
1121,2015-03-08,2,sweing,Sunday,2,0.7,16.1,928.0,4800,30,0.0,0,1,45.0,0.700106061,8,3
1122,2015-03-08,2,sweing,Sunday,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38.0,0.601037091,8,3
1123,2015-03-08,2,sweing,Sunday,8,0.6,30.48,869.0,6720,0,0.0,0,1,56.0,0.600528571,8,3
1124,2015-03-08,2,sweing,Sunday,5,0.5,26.82,711.0,7080,23,0.0,0,1,59.0,0.500033898,8,3
1125,2015-03-08,2,finishing,Sunday,8,0.6,3.9,0.0,960,0,0.0,0,0,8.0,0.4509375,8,3
1126,2015-03-08,2,finishing,Sunday,10,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.441041667,8,3
1127,2015-03-08,2,finishing,Sunday,6,0.6,2.9,0.0,960,0,0.0,0,0,8.0,0.271875,8,3
1128,2015-03-09,2,finishing,Monday,11,0.8,2.9,0.0,0,960,0.0,0,0,8.0,0.960625,9,3
1129,2015-03-09,2,finishing,Monday,12,0.8,4.6,0.0,0,1080,0.0,0,0,9.0,0.902962963,9,3
1130,2015-03-09,2,finishing,Monday,5,0.6,3.94,0.0,0,2880,0.0,0,0,12.0,0.864342593,9,3
